0.445567,-0.395795,0.587419,0.538537,-0.394051,-0.682485,0.874687,-0.444196,0.177314,-0.918839
0.006960,0.075152,-0.080864,-0.457397,0.081519,0.126950,-0.055391,0.027953,0.090665,-0.295945
-0.415163,0.221937,-0.812415,1.094474,0.294231,0.423545,-0.334361,0.386309,1.011211,-0.096911
0.054951,0.065812,-0.042791,-0.616706,0.025935,0.060983,-0.040168,-0.014182,-0.124626,0.246248
-0.028003,0.065941,-0.036949,-0.749931,0.070427,0.067645,-0.087716,0.069260,-0.458650,0.530199
0.133422,-0.471506,0.555706,0.682374,-0.508294,-0.676016,0.633573,-0.377547,0.564648,-0.880446
-0.402571,0.577409,-0.666483,0.659605,0.616148,0.590596,-0.317644,0.406376,0.730637,-0.232856
-0.010720,0.299137,-0.545015,0.683159,0.501230,0.487163,0.104093,0.164478,0.538647,-0.768308
-0.270999,0.375732,-0.219672,0.143136,0.252448,0.217053,-0.144157,0.169507,0.631792,-0.290613
0.018568,-0.258859,0.019830,-0.204294,-0.195309,-0.105450,0.128083,0.000100,0.068257,-0.165714
-0.057071,-0.183142,0.065678,0.072254,-0.138167,-0.099145,0.003146,-0.017113,0.117142,-0.120411
0.047049,-0.370715,0.309915,-0.021885,-0.460092,-0.543467,0.445011,-0.172428,0.353006,-0.467143
0.030458,0.006744,-0.015195,-0.056549,-0.017187,0.023017,0.005886,0.021710,-0.038046,-0.055913
-0.267027,0.241339,-0.198060,-0.144846,0.136324,0.155001,-0.186116,0.202476,0.472402,-0.094734
-0.546745,0.342426,-0.216945,1.292120,0.252302,0.212534,-0.197825,0.193260,1.618905,-1.111582
-0.025693,0.036676,-0.063050,0.215646,0.035375,0.087957,-0.040233,0.010253,0.392484,-0.666748
-0.104761,0.028385,-0.037748,-0.164209,0.011404,0.067124,-0.090584,0.077823,0.112245,-0.104200
0.072528,-0.337267,0.327292,-0.612216,-0.379083,-0.516818,0.461269,-0.127670,-0.331004,-0.102506
-0.114156,0.067493,-0.038062,-0.570834,0.007608,0.043957,-0.036417,0.096295,-0.347238,0.268405
-0.006339,-0.565862,0.501534,0.854390,-0.611992,-0.626831,0.647604,-0.316830,1.563955,-1.417055
-0.166514,0.397274,-0.575560,0.388411,0.532514,0.522952,-0.167596,0.280410,0.338432,-0.344214
0.499941,-0.352537,0.518374,0.602947,-0.284966,-0.677842,1.158966,-0.503775,0.517828,-1.512094
0.238745,-0.460271,0.505675,0.418337,-0.442012,-0.674643,0.901215,-0.404451,0.847605,-1.231234
-0.494442,0.215240,-0.805913,1.160329,0.305958,0.446242,-0.292540,0.405928,1.218676,-0.392467
0.103060,-0.115753,0.134741,1.110086,-0.079074,-0.109425,0.054445,-0.062427,0.036966,-0.283343
-0.241600,0.041522,-0.031328,0.045724,0.012680,0.038997,-0.099925,0.073231,0.291369,0.013852
0.036597,-0.324371,0.465398,0.163641,-0.406081,-0.575286,0.566179,-0.237229,0.521562,-0.740435
-0.270993,0.233362,-0.603873,0.689025,0.400721,0.530531,-0.134783,0.288735,1.175874,-0.607224
0.398203,-0.297442,0.169375,0.995582,-0.171321,-0.221392,0.374644,-0.260154,0.219004,-0.974109
0.047732,-0.133592,0.043601,-0.376828,-0.055886,-0.067647,0.101428,0.005160,-0.098321,0.026618
-0.068786,0.096090,-0.106977,-0.767117,0.075291,0.157233,-0.124397,0.008554,0.158170,-0.205588
-0.270073,0.559918,-0.693222,0.149525,0.603758,0.584679,-0.290577,0.375012,0.620499,-0.224821
-0.168439,0.176129,-0.107581,0.395385,0.123107,0.131067,-0.086571,0.027465,0.545369,-0.463001
-0.446677,0.270979,-0.740989,0.592816,0.369800,0.559628,-0.421624,0.419785,0.948003,-0.295386
-0.381245,0.159008,-0.181191,-0.005796,0.083872,0.197538,-0.152135,0.161305,0.904778,-0.548277
0.302773,-0.412563,0.484722,0.018005,-0.398687,-0.628120,0.707806,-0.310014,-0.005920,-0.818212
-0.230062,0.198030,-0.128302,0.169341,0.133599,0.182415,-0.133469,0.032007,0.719365,-0.554074
-0.592200,0.150218,-0.765838,0.892310,0.268106,0.504383,-0.411060,0.421757,1.381525,-0.510795
0.165657,-0.374447,0.361611,-0.499056,-0.393543,-0.546519,0.506081,-0.180935,-0.225922,-0.372666
-0.249044,-0.296000,0.419374,0.476094,-0.387566,-0.547811,0.508589,-0.181348,1.594103,-1.342146
-0.500217,0.473806,-0.765565,0.356286,0.501385,0.648251,-0.490394,0.452485,0.964160,-0.153205
-0.109305,0.227579,-0.112641,-0.087469,0.148065,0.129034,-0.095759,0.092233,0.212373,0.052720
0.046194,-0.378090,0.319746,0.078593,-0.476855,-0.555002,0.450267,-0.179330,0.399348,-0.347035
0.223548,0.001594,0.005240,-0.723604,0.006165,0.020107,0.030910,-0.104252,-0.335815,0.248762
-0.062478,-0.048375,-0.013149,-0.458367,-0.056638,0.014409,-0.067216,0.072366,-0.159872,0.200657
-0.033568,-0.393896,0.306031,0.004900,-0.491939,-0.541242,0.412918,-0.138432,0.470140,-0.411725
-0.400980,0.549433,-0.722545,0.516261,0.574542,0.597697,-0.329752,0.430368,1.102903,-0.257769
-0.013860,0.047245,-0.071327,-0.533834,0.056942,0.064245,-0.085881,0.073225,-0.115584,0.202467
0.109094,-0.311020,0.378624,-0.357389,-0.358934,-0.540142,0.471778,-0.159399,-0.127145,-0.149411

0.301446,-0.371802,0.498076,0.361984,-0.369962,-0.585675,0.652992,-0.365456,0.070746,-0.640166
0.005234,0.073151,-0.067401,-0.358767,0.077829,0.118680,-0.049914,0.021025,0.038867,-0.170833
-0.330441,0.216771,-0.638432,0.579534,0.281901,0.384254,-0.309201,0.312011,0.710780,-0.044263
0.036628,0.061195,-0.030343,-0.435626,0.023140,0.053432,-0.032827,-0.008912,-0.046991,0.133269
-0.017903,0.058560,-0.023780,-0.499656,0.058751,0.056095,-0.064681,0.039148,-0.145440,0.269926
0.088042,-0.435838,0.470646,0.368368,-0.462975,-0.580390,0.545301,-0.294250,0.298335,-0.595400
-0.348430,0.515108,-0.568867,0.532289,0.542083,0.518830,-0.239550,0.368548,0.427167,-0.159440
-0.010025,0.287592,-0.487227,0.557580,0.459069,0.445488,0.075629,0.158259,0.322405,-0.432279
-0.206782,0.356911,-0.199062,0.115788,0.243543,0.206577,-0.139726,0.135666,0.339409,-0.187680
0.016009,-0.248151,0.016884,-0.149877,-0.186734,-0.101245,0.099962,0.000084,0.041660,-0.087642
-0.046448,-0.177503,0.053090,0.044381,-0.131248,-0.092754,0.002733,-0.012671,0.087252,-0.057819
0.023823,-0.349196,0.250687,-0.009851,-0.418110,-0.479284,0.408630,-0.097609,0.225804,-0.339212
0.026466,0.006588,-0.013284,-0.044332,-0.016576,0.022086,0.004141,0.018806,-0.020022,-0.035246
-0.186450,0.234438,-0.167967,-0.107778,0.131969,0.145577,-0.179430,0.138494,0.284078,-0.054022
-0.421302,0.329096,-0.205919,0.724231,0.245848,0.206265,-0.193504,0.169016,0.647320,-0.561790
-0.023481,0.036333,-0.059172,0.179770,0.034874,0.086127,-0.031877,0.009568,0.201174,-0.397789
-0.084734,0.027701,-0.030400,-0.107388,0.010839,0.062627,-0.074560,0.058047,0.075819,-0.055473
0.032965,-0.303364,0.224060,-0.283434,-0.331617,-0.444944,0.385541,-0.064634,-0.137872,-0.079954
-0.091710,0.064064,-0.029177,-0.369206,0.007007,0.040376,-0.023189,0.072149,-0.173439,0.153885
-0.004363,-0.511381,0.442745,0.367019,-0.543337,-0.551804,0.567596,-0.247794,0.736880,-0.713512
-0.149375,0.371312,-0.501868,0.338670,0.479389,0.467424,-0.119794,0.258251,0.219823,-0.211337
0.387640,-0.336627,0.465807,0.470151,-0.276149,-0.587475,0.746958,-0.445974,0.132309,-0.838156
0.184701,-0.427900,0.450968,0.318506,-0.412965,-0.584641,0.682908,-0.356497,0.271831,-0.750165
-0.399263,0.211082,-0.645690,0.629313,0.294253,0.408294,-0.275762,0.342501,0.781087,-0.181475
0.090232,-0.113834,0.121717,0.584254,-0.077044,-0.105166,0.045673,-0.054649,0.025456,-0.167587
-0.166798,0.040978,-0.026207,0.032889,0.012266,0.036520,-0.096830,0.048235,0.189839,0.007360
0.022674,-0.309896,0.394933,0.099908,-0.378669,-0.509401,0.495575,-0.178663,0.258169,-0.530104
-0.244526,0.227629,-0.528614,0.547163,0.377837,0.479044,-0.114793,0.270537,0.627575,-0.330519
0.355144,-0.286942,0.161197,0.655894,-0.168060,-0.215131,0.277071,-0.244233,0.120474,-0.513022
0.032040,-0.128792,0.032019,-0.257841,-0.052335,-0.061465,0.094984,0.002962,-0.058110,0.012375
-0.048383,0.092160,-0.082188,-0.527312,0.070240,0.142809,-0.109267,0.005821,0.064811,-0.113567
-0.237300,0.500492,-0.580964,0.135578,0.531448,0.512069,-0.212981,0.338194,0.373349,-0.148059
-0.138247,0.173067,-0.100466,0.327455,0.120749,0.126790,-0.082292,0.024170,0.246169,-0.298535
-0.357274,0.261690,-0.597126,0.426872,0.347772,0.488255,-0.366876,0.346792,0.646293,-0.139240
-0.330272,0.156636,-0.168698,-0.004838,0.082715,0.191703,-0.129561,0.148336,0.417665,-0.339077
0.183964,-0.382845,0.398713,0.011636,-0.369559,-0.544306,0.568954,-0.227376,-0.002684,-0.564101
-0.185918,0.194027,-0.119129,0.146219,0.130853,0.175353,-0.126514,0.027984,0.301487,-0.344312
-0.464519,0.148323,-0.621920,0.568111,0.259448,0.454060,-0.373701,0.358732,0.803312,-0.223750
0.080950,-0.340001,0.261644,-0.252142,-0.350919,-0.473127,0.424177,-0.101011,-0.098425,-0.280833
-0.172387,-0.286915,0.380363,0.285256,-0.367473,-0.495014,0.464684,-0.152394,0.621695,-0.749744
-0.390860,0.435216,-0.609677,0.282300,0.453648,0.545494,-0.404334,0.371755,0.621397,-0.081894
-0.078661,0.220434,-0.095624,-0.067409,0.141976,0.120406,-0.091286,0.065234,0.120554,0.031426
0.023309,-0.355698,0.259469,0.034484,-0.431528,-0.487638,0.413320,-0.101985,0.256848,-0.260081
0.144539,0.001434,0.003489,-0.495198,0.005296,0.017208,0.022861,-0.063277,-0.107028,0.132440
-0.046072,-0.045887,-0.008632,-0.242531,-0.050713,0.012687,-0.052596,0.042520,-0.109357,0.088319
-0.016551,-0.369615,0.246662,0.002062,-0.443659,-0.477734,0.384264,-0.075596,0.307691,-0.298164
-0.346676,0.495838,-0.604291,0.433743,0.513810,0.525432,-0.266182,0.387896,0.581571,-0.168769
-0.008861,0.045212,-0.049723,-0.351382,0.051992,0.056592,-0.078690,0.039540,-0.062002,0.098346
0.054104,-0.286935,0.281138,-0.189613,-0.323196,-0.468245,0.398531,-0.092985,-0.055036,-0.120226

0.937637,-0.295768,-0.862263,-1.261919,1.347381,1.332753,-0.653172,0.289518,-0.413352,-0.442840
-0.313922,0.309780,0.392256,0.179296,-0.181395,-0.192988,-0.133998,-0.360978,0.324189,0.314032
-1.051484,1.258414,1.107697,0.642487,-0.501755,-0.751196,0.483751,-1.293982,1.240401,1.188530
-0.268396,0.326195,0.404064,0.057368,-0.062844,-0.106764,-0.420889,-0.352687,0.282957,0.289559
-0.373137,0.236615,0.486731,0.051016,-0.017915,-0.080724,-0.347887,-0.334952,0.296307,0.298099
0.736002,-0.191561,-0.580853,-0.868314,0.821840,0.865859,-0.665475,0.151170,-0.258767,-0.294529
-0.905347,0.910135,0.894694,0.135859,-0.144252,-0.194548,0.615840,-0.909817,0.848434,0.859163
-0.745699,0.680158,0.669024,0.230660,-0.157338,-0.188567,0.466527,-0.765136,0.594479,0.728920
-0.733510,1.049248,0.827584,0.669293,-0.594325,-0.793775,0.098319,-1.087234,0.988603,0.913414
0.234356,-0.234835,-0.131219,-0.612769,0.615438,0.641318,-0.325989,0.286694,-0.297756,-0.267695
0.192011,-0.135078,-0.071747,-0.285764,0.271782,0.300012,-0.251434,0.134616,-0.167712,-0.128183
0.372781,-0.050591,-0.259558,-0.804893,0.689545,0.770735,-0.644185,0.079734,-0.132564,-0.216771
-0.153685,0.091320,0.240768,-0.071880,0.094941,0.096418,-0.166403,-0.096845,0.089624,0.102748
-0.607893,0.944820,0.731662,0.535289,-0.478364,-0.648105,-0.040789,-0.909981,0.858980,0.753513
-0.673894,1.076258,0.751304,0.820547,-0.710058,-0.920726,0.338667,-1.108015,1.009589,0.933881
-0.240669,0.251678,0.296799,0.128400,-0.139091,-0.131024,0.029699,-0.258350,0.254105,0.264609
