0.287749,0.061130,-0.055931,-0.090258,0.059433,0.064267,-0.113358,-0.095196,-0.263380,0.379131,-0.252822,0.053537,0.032672,0.366733,-0.066369,-0.129318,-0.054733,-0.361384,0.206572,-0.311114,-0.194117,0.356694,0.006551,-0.198650,0.362524,-0.077443,-0.020388,-0.344755,0.141670,-0.131713,0.221756,-0.085031,0.078016,0.796449,0.188264,-0.364980,-0.084391,-0.059488,0.160489,-0.177829,0.103749,-0.022564,0.076868,-0.005814,0.013148,-0.040200,-0.083808,-0.088316,-0.153845,0.266449,-0.067725,0.322277,0.088729,-0.021781,0.080533,0.005805,0.193589,0.119622,0.027810,0.205658,0.023954,-0.030615,0.165656,-0.006809,0.007746,-0.034211,-0.155246,0.175001,-0.105561,-0.021492,0.427042,-0.223932,0.196485,-0.118971,-0.119768,-0.019509,-0.027030,-0.072177,-0.035246,0.279752,0.002753,0.181454,0.001790,-0.056744,-0.053867,-0.052235,0.253907,0.020228,0.220411,-0.015187,0.016694,-0.021687,-0.170036,-0.067105,0.009508,0.867352,0.085121,-0.087732,-0.054305,-0.044897,0.195916,-0.132919,0.031225,0.262777,0.035280,0.192140,-0.121694,-0.071549,0.059540,-0.076559,-0.104827,-0.026670,-0.037929,-0.021512,0.077817,0.076282,-0.190476,-0.195620,-0.125898,0.063716,-0.080551,0.417230,0.075207,0.205686,0.014025,0.140455,-0.228937,-0.051990
0.531793,-0.316830,0.469365,0.280697,-0.319787,-0.231642,-0.059510,0.033348,0.032433,0.038246,0.400968,-0.264415,-0.174910,-0.366821,0.298842,-0.134779,-0.129096,-0.185938,-0.012754,-0.450887,0.075626,-0.229653,-0.022422,-0.168467,-0.225426,-0.059855,0.364330,0.115203,-0.033875,-0.771881,-0.210952,0.139647,-0.259849,0.749284,0.343990,0.117467,-0.041360,0.295918,0.003165,0.149707,-0.326106,0.047068,-0.370514,0.360796,0.126019,0.378273,0.248833,0.300284,0.108084,-0.252392,0.299350,0.104748,-0.153490,0.303745,-0.636434,-0.306380,-0.287318,-0.067752,-0.437041,0.064379,-0.003279,-0.291926,-0.067687,0.587031,0.024453,-0.060802,0.334723,0.034691,0.325211,-0.223190,-0.297268,0.165668,-0.220425,0.121905,0.121026,-0.337660,-0.085131,0.404003,-0.018819,-0.141767,-0.143363,-0.158817,0.084285,0.234416,-0.010952,-0.248261,0.085387,0.227359,-0.226682,0.193260,-0.358876,0.259779,0.240353,-0.026701,-0.074379,0.013861,-0.100284,0.089449,0.177270,-0.465111,-0.202688,0.093646,-0.357746,-0.091091,0.096510,-0.213224,0.419987,0.360782,-0.419438,0.071195,0.027750,0.368534,-0.363056,-0.130412,-0.280622,-0.146199,0.242727,0.146281,0.100674,0.250896,0.394326,-0.254127,-0.278722,-0.160320,0.146302,-0.283569,0.201619,-0.114027
-0.107273,-0.385520,0.304133,0.432856,-0.250426,-0.005758,-0.204221,0.061559,-0.113010,-0.155793,-0.011525,-0.282785,-0.633865,0.054032,0.385236,0.027600,0.354435,0.181371,-0.227346,-0.115295,0.147040,-0.170543,-0.304936,0.214915,-0.291981,0.583858,0.237390,0.324963,-0.940299,-0.058224,-0.370749,0.048933,-0.444299,-0.169175,-0.197001,0.124734,-0.025230,0.275584,-0.069035,0.165652,-0.568639,-0.158137,-0.353709,0.094640,-0.014168,0.251618,0.308583,0.540184,-0.108388,-0.741848,0.076328,0.017317,-0.106369,0.130685,-0.006370,-0.293459,-0.195154,-0.085884,-0.379578,-0.107024,0.010642,-0.133194,-0.179072,0.000401,-0.026348,-0.068742,1.236004,-0.293023,0.534804,-0.051308,-0.174532,0.115350,-0.157547,0.273291,0.388313,-0.193090,-0.036012,0.277137,0.039691,-0.812647,-0.111792,-0.098451,-0.032024,0.440392,-0.398004,-0.525957,-0.055186,0.196327,0.120202,0.426431,-0.396671,0.309219,0.053127,-0.320189,-0.128014,-0.571928,-0.084488,-0.063653,0.711998,0.218620,-0.852279,0.474236,-0.425672,-0.113150,0.170907,-0.276718,0.439752,-0.242433,-0.403281,-0.114546,0.094757,0.395353,0.116170,0.050054,0.005450,-0.145266,0.669039,0.228156,0.415931,-0.163346,0.475715,0.028562,-0.585733,0.007440,-0.114427,-0.287714,0.712787,-0.000068
0.107651,-0.328625,0.327975,0.260602,-0.197057,-0.131766,-0.064635,0.164132,0.229306,-0.218986,0.175114,-0.320738,-0.371353,-0.084094,0.279944,-0.007568,0.144252,-0.465769,-0.229627,-0.531996,0.201165,-0.405746,-0.187195,-0.053078,-0.192720,0.256361,0.244081,0.022391,-0.119482,-0.118928,-0.260505,0.097066,-0.353431,0.967512,-0.079008,0.282868,-0.201784,0.271424,0.103163,0.124853,-0.376545,-0.027418,-0.279765,0.148567,-0.015651,0.292717,0.323832,0.487960,0.026249,-0.313651,0.050791,0.137652,-0.065186,0.139765,0.014850,-0.265102,-0.278047,-0.105400,-0.360842,-0.172421,0.182081,-0.117821,-0.116561,0.106089,0.047392,-0.041610,0.476578,-0.036081,0.342815,-0.103002,-0.072160,0.429308,-0.242998,0.138490,0.286258,-0.051757,-0.142456,0.300319,-0.007432,-0.098480,-0.083398,-0.036665,-0.080062,0.420530,-0.124836,-0.344921,-0.095530,0.241160,-0.107629,0.209443,-0.165154,0.187439,0.280477,-0.161983,-0.080451,0.305129,-0.050452,-0.022203,0.373163,0.063284,-0.222461,0.276983,-0.381703,-0.354579,0.095017,-0.150084,0.374759,-0.113918,-0.327332,-0.024446,0.143232,0.296797,0.006301,0.014482,0.000337,-0.064778,0.522525,0.070768,0.176117,-0.150526,0.394268,-0.124490,-0.507534,0.033239,-0.028981,-0.321828,0.325242,0.058771
0.487124,-0.223447,0.342526,0.216942,-0.264539,0.008284,0.164091,-0.461599,-0.216762,-0.055006,0.511495,-0.278937,-0.282523,-0.398463,0.202687,-0.559108,-0.122858,0.098900,-0.043304,-0.166640,0.083130,-0.336495,0.143478,-0.692507,-0.117276,-0.011989,0.297669,-0.026500,0.173692,-0.760569,-0.124843,0.313532,-0.205859,0.477814,0.320649,-0.557700,0.053206,0.170362,0.450343,0.106373,-0.295353,0.535684,-0.330056,0.309892,0.160932,0.380002,0.187777,0.094833,0.115088,-0.226249,0.091460,0.223260,-0.189995,0.312586,-0.673311,-0.169694,-0.179127,-0.037267,-0.162432,0.120369,0.076233,-0.061180,-0.097032,0.508800,0.014354,-0.162894,0.308108,-0.041365,0.182326,-0.168987,-0.074382,0.275766,-0.244369,0.069313,0.149050,-0.211451,0.257327,0.323250,0.075473,-0.052160,-0.247279,-0.349179,0.341960,0.525358,0.497373,0.299628,-0.201929,0.195281,0.069671,-0.112458,-0.191414,-0.007373,0.393649,0.088552,0.119339,0.402182,-0.211202,0.735097,0.213416,-0.351314,0.158646,0.182988,-0.256822,-0.125485,-0.236674,-0.209712,0.298715,0.462111,-0.230878,0.029518,0.300572,0.317665,-0.081323,-0.256812,0.505804,-0.046270,0.273829,0.093281,0.003886,0.082175,0.215202,-0.599447,-0.224762,-0.535092,0.513503,-0.230733,0.037232,-0.710040
0.355790,0.093744,-0.089532,-0.089626,0.083558,0.141866,-0.124794,0.142872,0.022993,0.309636,0.267459,0.114252,0.177361,0.195887,-0.015021,-0.044042,-0.104769,-0.582941,0.095724,-0.394172,0.009921,0.434637,0.019682,0.034048,0.257213,0.055618,-0.105317,-0.273284,-0.093316,-0.338625,-0.053673,0.000912,0.119509,0.799004,-0.034091,-0.208543,-0.201718,-0.130668,0.001584,0.034460,0.136837,0.018706,0.101157,-0.056324,-0.011880,-0.071921,-0.029288,-0.020095,-0.038726,-0.041698,-0.043611,0.141063,0.121054,0.045450,-0.239550,0.039582,-0.033437,0.007037,0.053185,-0.118392,-0.195646,0.034504,0.071109,0.290232,0.087295,0.022443,-0.091218,0.034911,0.071291,-0.056224,0.232378,-0.161026,0.033306,0.014421,-0.121690,-0.155384,0.010305,-0.115810,-0.213329,0.121819,-0.018951,0.186392,-0.037048,0.010042,-0.044525,-0.141271,0.181762,0.014169,-0.055706,-0.084081,0.039836,-0.008768,-0.186523,-0.036277,0.020900,0.853631,0.083849,0.007047,0.013612,-0.136385,0.162900,0.048247,0.049338,0.118446,-0.067562,0.094984,-0.132651,-0.269558,0.063499,-0.067536,-0.015381,-0.064826,-0.089974,-0.076113,0.137800,0.098245,-0.087423,-0.075282,-0.003734,0.184663,-0.034925,0.194278,0.058526,0.090463,0.041720,0.015663,-0.072855,-0.003795
0.125278,-0.175459,0.226776,0.178819,-0.112959,0.090437,0.152794,-0.719748,-0.412102,-0.431851,0.258208,-0.552586,-0.179643,-0.028375,0.261999,-0.279183,0.873010,0.451658,-0.103015,-0.059252,0.151628,-0.762749,-0.091324,-0.483907,-0.455494,0.250930,0.259056,0.183845,0.062678,-0.480847,-0.221810,0.078243,-0.129851,0.254910,-0.344641,-0.135191,-0.096490,0.119567,0.097206,0.204073,-0.231585,0.043025,-0.152901,0.099854,-0.014123,0.192369,0.176447,0.709108,0.084805,-0.453296,-0.040372,0.343510,-0.070497,0.061718,-0.462680,-0.259804,-0.216321,-0.069530,-0.233974,-0.099222,0.213041,-0.026243,-0.164800,0.231591,0.010768,-0.065678,0.595908,-0.031792,0.336383,0.009848,0.222978,1.009844,-0.209248,0.086203,0.249944,-0.026571,0.158100,0.365711,0.012402,0.064986,-0.066806,-0.084548,0.008214,0.366576,0.147639,0.082214,0.024920,0.224221,0.123064,0.031139,-0.076685,0.101126,0.393137,-0.230103,0.009329,0.260211,-0.059908,0.033090,0.232060,0.226654,0.092095,0.243914,-0.472308,-0.627122,0.072801,-0.128181,0.332070,-0.226370,-0.185362,-0.059602,0.093295,0.234126,-0.010887,-0.147775,0.224983,-0.050991,0.284039,-0.033769,0.116612,-0.186742,0.224689,-0.859028,-0.480384,-0.028773,-0.133836,-0.301139,0.213827,-0.478304
0.218284,0.054181,0.087193,0.058006,0.004004,0.014312,0.732240,-2.049110,-0.626725,-0.006100,-0.473615,0.211294,-0.077379,-0.015725,-0.073017,-1.314001,0.126989,0.348317,-0.050897,0.629463,-0.318898,-0.006667,0.102204,-0.620343,0.166537,-0.025062,0.084238,-0.328039,-0.028289,-0.341652,0.043637,0.310901,-0.036782,-0.487811,0.438578,-0.195704,0.353856,-0.045588,0.731426,0.163321,-0.046712,0.993988,-0.023311,-0.007240,-0.104809,0.062133,0.073673,-0.219375,0.038777,0.380623,-0.099155,0.002618,-0.238617,0.023113,0.133358,0.210620,-0.050035,0.155129,0.143618,0.003732,0.052546,-0.029405,0.017277,0.157556,-0.016601,-0.147879,-0.127011,-0.018371,-0.006269,0.230307,0.028701,-0.033485,0.005220,0.041163,-0.043319,0.105102,0.307165,-0.050750,-0.173401,-0.073128,-0.262502,-0.279970,0.338577,-0.260916,0.969717,0.644263,-0.124028,-0.001837,0.014665,-0.406413,-0.041274,-0.168996,0.107793,-0.176382,0.348388,0.471943,-0.248280,0.541156,-0.276711,-0.226786,0.556156,-0.050508,0.142308,0.075754,-0.141178,-0.096258,-0.047847,0.381299,0.251907,0.079406,0.437996,0.052082,-0.172300,-0.242215,0.460349,-0.002196,-0.066224,-0.000088,-0.097430,0.234537,0.085134,0.157383,0.043425,-0.844131,0.288546,0.023430,-0.180443,-2.016835
0.108701,0.115046,-0.222833,0.142367,-0.108347,-0.330253,-0.261323,0.019753,0.174850,0.273880,-0.204634,-0.200007,-0.295800,0.483381,0.061918,0.121686,-0.191315,-0.090004,0.210285,-0.202614,-0.003763,0.276915,-0.046666,0.277476,-0.026205,0.163680,-0.053702,-0.053445,-0.845833,-0.128497,-0.097430,-0.071332,-0.041747,0.136950,0.128993,0.020771,-0.051091,-0.130387,-0.110820,0.203529,-0.092778,-0.106282,-0.148441,-0.011019,0.099848,-0.019296,0.016366,0.164119,-0.206709,-0.566712,0.135423,0.122194,0.072224,-0.010135,0.150208,-0.029701,0.394419,0.045875,-0.054754,-0.021188,0.356156,-0.275084,0.363733,0.044520,-0.076646,-0.033686,0.409680,0.014109,0.104137,-0.081548,0.185087,-0.065665,-0.013897,0.016133,0.108966,-0.158525,-0.088339,-0.068844,0.460567,-0.313129,0.042610,0.345934,0.011801,0.103241,-0.230847,-0.342177,0.122184,-0.009078,0.015548,0.003698,-0.190837,0.099121,-0.166621,-0.029315,-0.047929,0.057678,0.380107,-0.046974,0.301593,0.094558,-0.258855,0.239961,-0.084030,0.064967,0.102454,0.098418,-0.055745,-0.114936,-0.117808,-0.127750,-0.140787,0.052780,0.378689,-0.141970,-0.103156,0.103050,0.228317,-0.044817,0.135881,-0.485960,0.099629,0.109305,-0.201362,0.106932,0.016214,0.120836,0.058428,0.047669
0.161020,-0.090876,0.061096,-0.066029,-0.023793,-0.092092,-0.071652,0.224595,-0.404423,-0.035894,-0.171297,0.023629,0.037154,0.757158,-0.048524,-0.108028,0.010484,-0.621628,-0.218365,-0.780588,-0.275567,-0.005772,0.004322,-0.012107,1.045146,-0.018839,0.115512,-0.197584,0.656237,0.153449,0.946470,-0.080980,0.027537,0.710568,0.101702,-0.149677,0.104279,-0.016922,0.265827,-0.097216,0.036727,0.051964,-0.041757,-0.018636,-0.065653,0.017861,0.024274,0.068087,-0.148071,0.083221,-0.013783,0.589968,-0.295315,-0.056096,0.228951,-0.012867,0.107369,0.012830,-0.094710,0.206616,-0.007386,-0.060032,-0.036085,0.004013,0.105170,-0.183489,-0.154372,-0.026325,-0.171326,0.545843,1.149758,-0.260596,0.025798,-0.216450,0.053350,0.052905,-0.147491,0.001097,-0.097063,0.646226,-0.241174,0.110772,-0.357570,-0.231432,-0.161453,-0.149205,-0.283622,0.018865,-0.153287,-0.027370,-0.010359,-0.081655,0.192239,-0.000889,-0.110727,0.745365,0.144301,-0.087869,-0.114982,-0.079710,0.007278,-0.114528,-0.060011,-0.103186,0.085228,0.559040,-0.098844,0.274995,0.002686,0.128560,-0.163750,-0.033670,-0.002575,0.190092,-0.064073,-0.286589,-0.008911,-0.131036,0.036798,-0.046785,0.071449,0.168216,0.018913,0.173681,-0.187393,-0.120819,-0.082956,-0.037017
