-0.050232,0.071116,-0.269067,0.120676,-0.039941,-0.041252,-0.005725,-0.042386,-0.041858
-0.051313,0.092949,0.291244,0.020182,-0.047409,-0.066357,0.007464,-0.045328,-0.053927
-0.572201,0.444150,-0.730046,0.595405,-0.639419,-0.636926,0.072390,-0.320804,-0.422197
0.093094,-0.074393,-0.774798,-0.122743,0.073781,0.098851,-0.148782,0.051755,0.053671
0.554203,-0.459124,-0.405584,0.114514,0.357562,0.594664,-0.386118,0.680312,0.507581
0.374843,-0.279555,-0.250856,-0.011403,0.370542,0.367482,-0.585573,0.640269,0.635518
-0.515659,0.366957,-1.005726,0.285912,-0.576118,-0.575172,0.003847,-0.319909,-0.322850
-0.433627,0.302879,-0.674726,0.586896,-0.897524,-0.497692,0.372489,-0.558742,-0.845216
-0.106518,0.087954,-0.260755,0.810433,-0.115603,-0.128537,0.139742,-0.138376,-0.096765
-0.179036,0.235228,-0.558309,0.347113,-0.180865,-0.195138,0.096139,-0.069038,-0.194996
0.050922,-0.069100,-0.439391,0.263951,-0.006821,0.041761,-0.020183,-0.041506,0.047887
-0.087105,0.094118,-1.120815,0.539138,-0.178451,-0.112842,0.084426,-0.097818,-0.169345
0.063183,-0.062948,-0.346652,-0.155787,0.023940,0.060622,0.092746,-0.020514,0.058103
-0.506029,0.319374,-1.218825,1.438300,-0.890873,-0.606894,0.367479,-0.629951,-0.854896
-0.032612,0.045423,-0.228167,0.468204,-0.098483,-0.071195,0.043469,-0.058838,-0.068879
-0.464313,0.351154,-0.792556,0.584017,-0.917608,-0.525190,0.394723,-0.559014,-0.900736
-0.559024,0.450039,-0.256974,0.120545,-0.619764,-0.607095,0.151853,-0.287092,-0.416147
-0.087172,0.140895,-1.644228,0.309075,-0.056279,-0.079421,-0.022428,-0.014021,-0.089560
-0.004652,0.022689,-0.000306,0.011570,-0.027165,-0.029616,-0.005396,-0.035431,-0.041077
-0.492544,0.418691,0.111596,0.080491,-0.660900,-0.543900,0.270329,-0.420762,-0.677121
0.453913,-0.328897,-0.024533,-0.052766,0.334423,0.500693,-0.346012,0.635572,0.568557
-0.475117,0.332570,-1.535850,1.055420,-0.976948,-0.534228,0.438057,-0.602529,-0.909148
-0.641171,0.523261,-1.678835,1.730962,-1.338650,-0.723361,0.680523,-0.720777,-1.320031
-0.580344,0.460807,-1.116334,1.610220,-1.126925,-0.653720,0.517105,-0.665633,-1.082588
-0.081424,0.084638,-0.414716,0.886213,-0.146077,-0.123487,0.072628,-0.084063,-0.112201
-0.533631,0.431518,-0.593569,0.393137,-0.732231,-0.590498,0.320017,-0.487881,-0.707225
0.145414,-0.114411,-0.779067,-0.107283,0.175371,0.198804,-0.254193,0.172871,0.245995
-0.551692,0.444876,-1.052119,0.416107,-0.701754,-0.600906,0.279759,-0.479815,-0.688969
-0.568946,0.461389,-0.471333,0.189848,-0.617017,-0.619814,0.092010,-0.288316,-0.411255
-0.573230,0.406566,-1.118944,1.595761,-0.906975,-0.660875,0.482326,-0.647931,-0.869685
-0.042160,0.061200,0.237489,-0.208911,-0.017303,-0.026294,0.186546,-0.041892,-0.033981
-0.052122,0.084638,0.010151,-0.056135,-0.062043,-0.066971,0.228122,-0.064920,-0.027787
-0.071479,0.118679,0.373256,0.050980,-0.062706,-0.087583,0.012252,-0.054376,-0.072263
-0.146627,0.155608,-0.237434,0.458302,-0.133603,-0.158479,0.186943,-0.126432,-0.134272
-0.518518,0.407866,-0.829172,0.859262,-0.993075,-0.582858,0.449769,-0.596572,-0.957888
-0.257768,0.061008,-2.125778,1.280720,-0.825861,-0.308412,0.224484,-0.523836,-0.649967
-0.588705,0.536527,-0.613253,0.271137,-0.708014,-0.633173,0.253191,-0.420126,-0.681684
0.546884,-0.406931,-0.431093,0.344689,0.213033,0.616239,-0.309052,0.672310,0.304374
-0.638153,0.525767,-1.046222,1.197692,-0.866922,-0.703357,0.430125,-0.592671,-0.812597
0.450150,-0.318367,0.190537,-0.152970,0.307273,0.496026,-0.229893,0.629801,0.559721
-0.559830,0.423812,-1.025792,0.375297,-0.604307,-0.620208,0.047224,-0.327749,-0.390785
-0.538311,0.397971,-0.800077,0.831358,-0.800842,-0.613019,0.366422,-0.564550,-0.789313
0.423167,-0.339441,-0.305146,-0.177454,0.419041,0.426888,-0.583475,0.654458,0.697309
0.385997,-0.290182,-0.475865,0.011631,0.397392,0.385374,-0.625714,0.661476,0.652687
-0.598246,0.476073,-0.576564,0.899686,-0.875582,-0.671470,0.532909,-0.599340,-0.889062
-0.522838,0.382694,-0.600041,0.680853,-0.845594,-0.607460,0.407695,-0.570920,-0.856396
0.404294,-0.330793,-0.238443,-0.138908,0.392989,0.406607,-0.509492,0.634434,0.691414
-0.101990,0.172415,-0.463392,0.003282,-0.075205,-0.109910,0.134849,-0.051624,-0.096262
0.054568,0.018555,-0.987694,-0.025046,0.069736,0.066673,-0.079342,0.042992,0.025109

-0.044356,0.064333,-0.200109,0.073010,-0.031940,-0.037389,-0.004449,-0.032911,-0.040001
-0.043370,0.079091,0.206748,0.011915,-0.035178,-0.057854,0.004694,-0.032421,-0.049450
-0.456642,0.400824,-0.559281,0.339883,-0.545787,-0.533880,0.065141,-0.239005,-0.391887
0.086509,-0.070304,-0.474300,-0.079235,0.058404,0.092876,-0.123715,0.044899,0.052163
0.489475,-0.422014,-0.203668,0.047802,0.226578,0.516479,-0.317444,0.574200,0.448708
0.254126,-0.241036,-0.211098,-0.002134,0.305081,0.296523,-0.483011,0.507330,0.543624
-0.410791,0.336282,-0.687200,0.178845,-0.502150,-0.489805,0.003496,-0.247025,-0.306990
-0.406440,0.292761,-0.282869,0.467435,-0.607889,-0.457434,0.255246,-0.473674,-0.666064
-0.105243,0.086792,-0.126457,0.526591,-0.079065,-0.126095,0.109411,-0.125877,-0.093559
-0.160919,0.223934,-0.410685,0.261902,-0.164907,-0.184296,0.076875,-0.055165,-0.187812
0.048523,-0.066179,-0.275169,0.170430,-0.005097,0.039798,-0.016319,-0.036016,0.046085
-0.086331,0.093080,-0.405506,0.393323,-0.125063,-0.111164,0.069255,-0.090446,-0.164021
0.060874,-0.061483,-0.155309,-0.138790,0.017176,0.058699,0.040601,-0.018189,0.052699
-0.464955,0.308293,-0.523574,0.767364,-0.658316,-0.539419,0.323380,-0.527057,-0.685531
-0.029838,0.044004,-0.166133,0.345879,-0.085969,-0.067868,0.032386,-0.048972,-0.065984
-0.431725,0.336135,-0.320541,0.469604,-0.622572,-0.478889,0.271731,-0.473601,-0.695414
-0.425813,0.391084,-0.218651,0.077051,-0.525557,-0.499745,0.114603,-0.189808,-0.378314
-0.086090,0.138410,-0.536528,0.237149,-0.042351,-0.078142,-0.018946,-0.012894,-0.087654
-0.004330,0.021180,-0.000209,0.007412,-0.020245,-0.027688,-0.003931,-0.029004,-0.039034
-0.414185,0.369156,0.077953,0.061341,-0.508865,-0.462948,0.116964,-0.277845,-0.521559
0.377578,-0.295299,-0.015341,-0.018169,0.216132,0.417977,-0.247744,0.520912,0.470064
-0.441635,0.320435,-0.422903,0.717884,-0.666376,-0.487389,0.354048,-0.518376,-0.711101
-0.565239,0.479852,-0.393589,0.872077,-0.777717,-0.617988,0.499859,-0.588898,-0.855275
-0.522339,0.430345,-0.364539,0.850340,-0.722444,-0.573042,0.409310,-0.556926,-0.783709
-0.076152,0.082729,-0.297746,0.566561,-0.130143,-0.118755,0.059851,-0.071827,-0.108742
-0.467614,0.396294,-0.385139,0.300401,-0.572242,-0.513495,0.214075,-0.368121,-0.582477
0.141024,-0.111316,-0.402408,-0.078653,0.123878,0.191184,-0.207731,0.158661,0.235247
-0.478654,0.407704,-0.603261,0.313333,-0.566595,-0.520825,0.211334,-0.366630,-0.579539
-0.434366,0.403819,-0.389426,0.119475,-0.527510,-0.511652,0.075376,-0.197689,-0.378389
-0.515341,0.384585,-0.508285,0.791617,-0.666962,-0.575848,0.404586,-0.529952,-0.691408
-0.040063,0.056828,0.126253,-0.145063,-0.010453,-0.024755,0.090933,-0.034337,-0.030646
-0.049332,0.081268,0.004845,-0.049966,-0.043878,-0.063859,0.067821,-0.052884,-0.023753
-0.059235,0.098950,0.263283,0.029646,-0.046603,-0.075304,0.007500,-0.037569,-0.065755
-0.143794,0.151856,-0.122684,0.333037,-0.092392,-0.154227,0.137126,-0.112062,-0.128677
-0.475163,0.385694,-0.328553,0.627557,-0.662239,-0.522499,0.326378,-0.501869,-0.726003
-0.251896,0.060883,-0.444122,0.778495,-0.596348,-0.298429,0.202919,-0.470879,-0.566438
-0.485745,0.468252,-0.440530,0.204177,-0.572914,-0.532191,0.171640,-0.291091,-0.568584
0.494706,-0.383650,-0.153274,0.183210,0.120953,0.542121,-0.254820,0.575948,0.284360
-0.557321,0.479483,-0.572186,0.694244,-0.661793,-0.600363,0.361683,-0.470502,-0.661152
0.365784,-0.280123,0.114951,-0.051646,0.190434,0.406080,-0.151983,0.511409,0.450677
-0.443892,0.384190,-0.699614,0.230132,-0.523995,-0.522191,0.043157,-0.249128,-0.366739
-0.483788,0.374704,-0.446700,0.564634,-0.608571,-0.538189,0.281492,-0.449497,-0.639302
0.277934,-0.285792,-0.250519,-0.033731,0.334759,0.335029,-0.475233,0.518863,0.580276
0.265619,-0.254145,-0.386406,0.002183,0.331200,0.314569,-0.521514,0.527497,0.559548
-0.528840,0.439239,-0.331440,0.605357,-0.641937,-0.578121,0.364762,-0.462724,-0.687211
-0.474037,0.362056,-0.333786,0.498146,-0.620664,-0.535654,0.291422,-0.458353,-0.672374
0.267207,-0.277897,-0.197089,-0.026605,0.315746,0.319849,-0.420604,0.503628,0.575269
-0.096184,0.165533,-0.253973,0.002913,-0.060423,-0.105120,0.063873,-0.042609,-0.088821
0.051536,0.018150,-0.498444,-0.021879,0.058364,0.064311,-0.056714,0.038246,0.024141

-0.254042,0.214813,0.241250,-0.217118,-0.223208,-0.216403,-0.279867,0.255429,-0.191208
-0.281118,0.230057,0.276991,-0.219847,-0.241464,-0.229761,-0.321632,0.251624,-0.209518
-0.947190,0.821390,0.074426,-0.891508,-0.856440,-0.028122,-0.967902,0.858184,-0.076629
0.114219,-0.081239,-0.397520,0.144393,0.090511,0.380871,0.047925,-0.077387,0.394737
-0.156696,0.051822,-0.899049,0.529098,0.017510,0.936165,-0.281175,-0.002772,0.944197
0.090471,-0.221162,-1.388255,0.746351,0.390985,1.313688,0.037338,-0.339722,1.321382
-0.913391,0.770440,0.017298,-0.864257,-0.813557,-0.053724,-0.935710,0.807826,-0.094720
-1.323464,1.468616,0.308423,-1.068187,-1.361530,-0.137799,-1.376328,1.347677,-0.203726
-0.606801,0.660103,0.501084,-0.360823,-0.570495,-0.399537,-0.667246,0.612503,-0.398920
-0.760677,0.731433,0.237809,-0.666809,-0.738073,-0.268284,-0.817252,0.733910,-0.249742
-0.016217,0.107719,-0.080291,0.096152,-0.051748,0.118416,-0.082399,0.088083,0.140096
-0.694200,0.797891,0.524321,-0.393059,-0.669749,-0.423421,-0.778151,0.708016,-0.422303
0.061206,-0.096910,-0.212298,0.005496,0.057208,0.196646,0.059349,-0.054689,0.200693
-1.298315,1.356156,0.255929,-1.062114,-1.297591,-0.121664,-1.335151,1.293214,-0.164494
-0.397605,0.386677,0.249450,-0.389923,-0.421438,-0.222320,-0.428182,0.424106,-0.186810
-1.354736,1.545151,0.303897,-1.080271,-1.410327,-0.135496,-1.404734,1.395134,-0.193743
-0.928850,0.801862,0.042689,-0.864869,-0.848524,-0.022561,-0.948695,0.837771,-0.072683
-0.409425,0.412688,0.367962,-0.273870,-0.382654,-0.320592,-0.460271,0.425028,-0.293457
-0.144366,0.135016,0.094355,-0.126834,-0.153531,-0.096105,-0.191558,0.160335,-0.073888
-1.009175,0.967226,0.216265,-0.913129,-0.972188,-0.156949,-1.025027,0.962764,-0.188312
0.020524,-0.098082,-0.821003,0.618374,0.184137,0.885302,-0.055185,-0.160279,0.881206
-1.366632,1.604505,0.284521,-1.076871,-1.437220,-0.115432,-1.411929,1.431402,-0.170539
-1.556489,2.455037,0.186853,-1.098704,-1.795380,-0.056824,-1.647244,1.750484,-0.093878
-1.479120,1.935823,0.233176,-1.094374,-1.609203,-0.081699,-1.547193,1.586683,-0.125972
-0.588429,0.588683,0.296967,-0.546054,-0.590789,-0.280502,-0.647155,0.595413,-0.239929
-1.064791,1.080917,0.193078,-0.976212,-1.078059,-0.135397,-1.073849,1.068926,-0.160681
0.148301,-0.151542,-0.767689,0.324465,0.187657,0.759497,0.047523,-0.178540,0.748835
-0.936084,0.920380,0.077983,-0.926703,-0.928030,-0.020905,-0.956927,0.933514,-0.053596
-0.937401,0.813850,0.054556,-0.874408,-0.857045,-0.037465,-0.955434,0.848464,-0.088477
