-0.385931,0.108330,0.319250,-0.077313,-0.068411,-0.177118,-0.149661,0.317248
-0.366460,0.097804,0.297060,-0.022816,-0.069663,-0.172726,-0.132018,0.335533
-0.400779,0.112041,0.318792,-0.019211,-0.036538,-0.201382,-0.167369,0.375300
-0.424559,0.106751,0.321648,-0.025764,-0.040186,-0.217723,-0.185074,0.386542
-0.273815,0.095168,0.273788,-0.043210,-0.099057,-0.091642,-0.043645,0.266643
-0.404261,0.108859,0.322678,-0.062641,-0.057910,-0.194968,-0.167205,0.340507
-0.350030,0.112591,0.310217,-0.037414,-0.050960,-0.156660,-0.119933,0.336185
-0.221559,0.115941,0.275268,-0.085116,-0.099402,-0.049449,-0.002836,0.206586
-0.386869,0.105818,0.308620,-0.044570,-0.068308,-0.186923,-0.152406,0.323344
-0.419318,0.128472,0.348959,-0.106585,-0.036197,-0.204738,-0.189980,0.335254
-0.391865,0.108460,0.314944,-0.041316,-0.057805,-0.189812,-0.157352,0.340807
-0.370360,0.097770,0.297951,-0.009224,-0.056067,-0.174861,-0.132541,0.362797
-0.365575,0.097646,0.295794,-0.024352,-0.074429,-0.173644,-0.132799,0.326220
-0.342194,0.092330,0.290036,-0.048204,-0.086989,-0.147730,-0.107209,0.307850
-0.354766,0.114890,0.319015,-0.079286,-0.050848,-0.152004,-0.122831,0.325195
-0.384529,0.104042,0.301481,-0.009714,-0.063677,-0.194361,-0.153880,0.337835
-0.345450,0.082729,0.275992,-0.037620,-0.111067,-0.155097,-0.110479,0.285288
-0.377049,0.107400,0.306376,-0.044807,-0.072568,-0.181574,-0.145551,0.309677
-0.356469,0.101360,0.308039,-0.071544,-0.069569,-0.154039,-0.122136,0.323450
-0.342035,0.106145,0.305794,-0.074440,-0.067060,-0.141795,-0.108081,0.310237
-0.415873,0.106414,0.314756,-0.024861,-0.060673,-0.217872,-0.183353,0.345780
-0.259996,0.132265,0.303063,-0.102232,-0.069915,-0.079852,-0.042851,0.232763
-0.179232,0.078387,0.230417,-0.048329,-0.150205,-0.015233,0.044880,0.187138
-0.320441,0.094851,0.286298,-0.065668,-0.103148,-0.130801,-0.090429,0.266907
-0.326216,0.091778,0.283055,-0.043092,-0.095527,-0.136969,-0.093585,0.290302
-0.309863,0.119575,0.301273,-0.078376,-0.082729,-0.124753,-0.087502,0.248559
-0.397711,0.114118,0.323765,-0.062808,-0.057761,-0.194184,-0.166020,0.326668
-0.358979,0.121546,0.321717,-0.092013,-0.062550,-0.158157,-0.129356,0.289535
-0.323673,0.123232,0.310131,-0.060561,-0.052716,-0.136097,-0.099376,0.298636
-0.416833,0.111995,0.325836,-0.069801,-0.065551,-0.209558,-0.184795,0.319538
-0.310560,0.096905,0.287977,-0.050968,-0.079204,-0.119443,-0.078355,0.304476
-0.303943,0.132481,0.324242,-0.120006,-0.055064,-0.108795,-0.081863,0.269270
-0.324400,0.098607,0.280108,-0.031042,-0.100955,-0.142614,-0.096072,0.266435
-0.418138,0.123088,0.340674,-0.081905,-0.039951,-0.208357,-0.188804,0.341745
-0.397519,0.108117,0.313665,-0.019126,-0.049731,-0.199910,-0.164027,0.359463
-0.412420,0.106474,0.319888,-0.038459,-0.045516,-0.204133,-0.172946,0.372603
-0.407161,0.119038,0.334391,-0.089766,-0.056314,-0.196633,-0.174835,0.318335
-0.380180,0.123750,0.330064,-0.050166,-0.028366,-0.179741,-0.150659,0.360621
-0.351764,0.138041,0.343415,-0.124595,-0.034465,-0.146671,-0.127197,0.302630
-0.327050,0.122063,0.317964,-0.100281,-0.054078,-0.127702,-0.098063,0.294394
-0.413833,0.101948,0.307324,-0.010625,-0.059280,-0.215483,-0.178967,0.356806
-0.359087,0.115220,0.315039,-0.081927,-0.068398,-0.158921,-0.128498,0.292742
-0.281871,0.083988,0.270699,-0.069384,-0.111894,-0.090927,-0.046441,0.265054
-0.354415,0.110925,0.313926,-0.075991,-0.057260,-0.150643,-0.120494,0.321885
-0.401259,0.109922,0.312957,-0.019434,-0.054693,-0.206782,-0.171043,0.345641
-0.325846,0.089885,0.272155,-0.023066,-0.102229,-0.138932,-0.089280,0.283274
-0.217279,0.078223,0.245592,-0.065819,-0.140017,-0.040696,0.012782,0.212847
-0.321380,0.088430,0.277923,-0.048385,-0.106559,-0.132253,-0.088048,0.275703
-0.318465,0.132741,0.322429,-0.105481,-0.052605,-0.125353,-0.096538,0.273934

-0.220055,0.053058,0.152141,-0.034919,-0.033212,-0.088135,-0.082049,0.162370
-0.216036,0.045764,0.144082,-0.010791,-0.035686,-0.089029,-0.073345,0.183225
-0.235301,0.052204,0.154077,-0.009067,-0.018774,-0.103613,-0.092728,0.203653
-0.248182,0.049688,0.155388,-0.012155,-0.020662,-0.111863,-0.102345,0.209461
-0.163195,0.044791,0.133231,-0.020475,-0.050489,-0.047478,-0.024348,0.146923
-0.229921,0.053275,0.153724,-0.028298,-0.028152,-0.096860,-0.091510,0.173542
-0.207065,0.052612,0.150111,-0.017675,-0.026124,-0.080944,-0.066709,0.183637
-0.131892,0.055904,0.138271,-0.039131,-0.048629,-0.026156,-0.001525,0.113120
-0.220628,0.051881,0.147394,-0.020162,-0.033174,-0.092856,-0.083524,0.165116
-0.244013,0.060999,0.173087,-0.048639,-0.017895,-0.107536,-0.101232,0.181653
-0.223376,0.053150,0.150269,-0.018682,-0.028091,-0.094298,-0.086197,0.173466
-0.218470,0.045734,0.144535,-0.004359,-0.028757,-0.090211,-0.073635,0.197035
-0.215522,0.045690,0.143489,-0.011520,-0.038118,-0.089475,-0.073778,0.178479
-0.185424,0.046842,0.146900,-0.022653,-0.043738,-0.077133,-0.057357,0.159231
-0.208491,0.054943,0.159175,-0.036322,-0.025056,-0.080184,-0.065816,0.175737
-0.226077,0.048585,0.146091,-0.004592,-0.032664,-0.099895,-0.085363,0.184511
-0.186818,0.042016,0.140061,-0.017704,-0.055746,-0.080805,-0.059096,0.148026
-0.215336,0.052677,0.146362,-0.020276,-0.035224,-0.090211,-0.079819,0.158484
-0.192843,0.051305,0.155534,-0.033562,-0.035029,-0.080451,-0.065284,0.167056
-0.201315,0.050858,0.152930,-0.034137,-0.033006,-0.074841,-0.057960,0.167994
-0.243170,0.049559,0.152167,-0.011743,-0.031158,-0.111723,-0.101431,0.188902
-0.154454,0.063440,0.151526,-0.046854,-0.034322,-0.042244,-0.023050,0.127378
-0.098111,0.040240,0.117645,-0.022832,-0.074654,-0.007968,0.024033,0.097672
-0.173811,0.048159,0.145006,-0.030877,-0.051756,-0.068282,-0.048431,0.138888
-0.176896,0.046622,0.143477,-0.020271,-0.047967,-0.071476,-0.050108,0.150395
-0.178424,0.058771,0.143954,-0.035468,-0.040028,-0.062211,-0.048178,0.128239
-0.226436,0.055832,0.154188,-0.028378,-0.028076,-0.096423,-0.090881,0.166920
-0.205472,0.059524,0.153193,-0.041540,-0.030349,-0.078779,-0.071044,0.148816
-0.192052,0.057573,0.149997,-0.028602,-0.026997,-0.070376,-0.055355,0.164228
-0.236465,0.054724,0.155090,-0.031522,-0.031870,-0.103854,-0.100975,0.163705
-0.168937,0.049237,0.145898,-0.023957,-0.039796,-0.062490,-0.041976,0.157345
-0.179722,0.063364,0.161540,-0.054875,-0.027080,-0.057535,-0.043983,0.146866
-0.186523,0.048589,0.134373,-0.014079,-0.048823,-0.071014,-0.052857,0.136944
-0.243227,0.058534,0.169262,-0.037456,-0.019746,-0.109280,-0.100610,0.184663
-0.233260,0.050416,0.151686,-0.009034,-0.025534,-0.102761,-0.090909,0.195604
-0.241342,0.049595,0.154523,-0.018152,-0.023382,-0.104971,-0.095760,0.202379
-0.231361,0.058132,0.158885,-0.040487,-0.027379,-0.097638,-0.095640,0.163153
-0.223950,0.057617,0.159146,-0.023660,-0.014567,-0.092724,-0.083609,0.196340
-0.206924,0.065727,0.170472,-0.056838,-0.016998,-0.077455,-0.068173,0.164589
-0.192993,0.058366,0.158620,-0.045884,-0.026629,-0.067504,-0.052637,0.160003
-0.235091,0.049956,0.146873,-0.004806,-0.028834,-0.106682,-0.097820,0.181013
-0.205541,0.056478,0.150211,-0.037016,-0.033177,-0.079152,-0.070569,0.150325
-0.153475,0.042809,0.137478,-0.032655,-0.056002,-0.047601,-0.024896,0.137670
-0.208261,0.053079,0.156783,-0.034826,-0.028206,-0.079471,-0.064571,0.174028
-0.235263,0.051230,0.151348,-0.009180,-0.028082,-0.106158,-0.094742,0.188681
