-0.011609,-0.640931,0.286341,0.043100,0.027804,-0.009992,-0.008631,-0.062630
0.399304,-0.614924,0.351638,-0.267634,-0.282772,0.450005,0.401411,-0.028651
0.538439,0.489635,0.392345,-0.295372,-0.521945,0.619087,0.474592,-0.301620
-0.067697,-0.880289,0.065481,0.003402,0.102122,-0.051244,-0.045660,0.271869
-0.639327,0.517443,0.391871,0.479703,0.287700,-0.424264,-0.621442,0.035442
0.267129,-0.179636,0.654361,-0.517441,-0.291582,0.389537,0.505700,0.002348
0.442581,-0.427967,0.311157,-0.301639,-0.360604,0.493608,0.436864,-0.128943
0.173781,0.560834,0.531197,-0.191859,-0.201420,0.196091,0.146386,-0.181647
0.018184,0.266455,0.866333,-0.077983,0.070382,-0.019986,0.017180,0.269131
-0.041588,-0.872749,-0.013570,0.039971,0.114160,-0.082837,-0.046013,0.060839
0.032464,-0.180829,0.281772,-0.067227,0.031522,-0.008213,0.040985,-0.071134
0.406241,-0.496726,0.060418,-0.327843,-0.371181,0.483356,0.451989,-0.095455
-0.795662,0.405033,1.186533,0.436358,0.528901,-0.604517,-0.714850,0.771388
-0.000511,0.491877,0.194997,0.007831,-0.096276,0.043654,-0.006909,-0.264506
0.439713,-0.341108,0.118150,-0.301607,-0.426656,0.507896,0.449372,-0.181339
0.495123,0.025913,0.423229,-0.210846,-0.527228,0.720930,0.376247,-0.060949
-0.458283,0.122247,0.261832,0.439129,0.043558,-0.057805,-0.556406,0.151434
0.448449,-0.220489,0.609683,-0.346486,-0.343402,0.502745,0.455630,0.046559
0.071685,0.461923,-0.037597,0.011659,-0.309264,0.282583,0.023689,-0.276352
-0.044849,-0.501849,0.035673,-0.034722,0.124449,-0.088206,-0.046775,0.168780
0.033527,-0.015928,0.190598,-0.044615,0.047575,-0.036058,0.002840,-0.084237
-1.013135,1.045114,1.580851,0.307117,0.627775,-0.729502,-0.760201,1.031133
-0.501804,0.153499,0.147594,0.543306,0.130987,-0.174431,-0.582210,0.199229
-0.074747,-0.317259,0.459331,0.070671,0.141191,-0.093471,-0.067691,0.194578
0.445870,0.041954,0.166377,-0.102060,-0.556940,0.701890,0.320353,-0.155454
-0.022957,0.196642,0.765206,-0.019701,0.105536,-0.073093,-0.051619,0.274460
-0.808002,1.069221,0.975196,0.025992,0.317578,-0.487095,-0.530726,0.452116
-0.704541,0.608430,0.794279,0.469776,0.350776,-0.491275,-0.653923,0.309460
0.534902,0.591673,0.403631,-0.398487,-0.504405,0.602356,0.525500,-0.218586
-0.134871,0.381378,0.545022,0.112441,-0.048537,-0.036751,-0.162790,-0.085681
0.448961,-0.052757,0.533730,-0.310581,-0.348151,0.504948,0.438358,-0.026100
-0.058722,-0.397713,0.409093,0.009610,0.107311,-0.049102,-0.053191,0.279412
-0.044280,-0.472855,0.391543,0.055319,0.120654,-0.070500,-0.054937,0.106682
-0.013583,-0.478142,0.556182,0.034847,0.052669,-0.022228,-0.035787,0.084090
0.014359,-0.325619,0.293176,-0.053065,0.062024,-0.023439,0.028227,-0.041387
-0.050306,-0.137402,0.645724,0.055109,0.125593,-0.074100,-0.047395,0.189809
0.494834,-0.224596,0.106288,-0.206471,-0.528878,0.687833,0.383647,-0.155436
-0.015198,-0.016191,0.384171,-0.002788,0.033578,-0.009644,-0.017475,0.097290
-0.035954,-0.227814,0.802333,0.027268,0.087703,-0.044610,-0.012850,0.241910
0.081800,-0.271757,-0.053124,-0.111447,-0.145813,0.148584,0.094024,-0.106597
-0.679435,0.306797,0.452988,0.452716,0.338423,-0.447819,-0.633616,0.294213
-0.033528,-0.243336,0.594065,0.052123,0.081722,-0.049082,-0.039307,0.145040
-0.028709,-0.616419,0.460398,0.046942,0.066280,-0.030259,-0.029192,0.047118
0.067123,0.269768,0.998269,-0.146970,0.010800,0.050638,0.091989,0.260385
0.436402,-0.251157,0.145714,-0.318958,-0.391474,0.508714,0.451960,-0.088604
0.354450,0.178366,0.159767,0.025972,-0.510748,0.604448,0.249770,-0.164148
-0.011253,0.072312,0.667096,-0.039524,0.083541,-0.049029,-0.019389,0.253429
-0.002824,-0.162195,0.445769,-0.018041,0.024441,-0.022078,-0.011286,0.006700
0.439226,-0.402541,0.493066,-0.304462,-0.336721,0.492871,0.430539,-0.053750

-0.010447,-0.431573,0.132471,0.035142,0.020995,-0.007734,-0.008287,-0.047943
0.343636,-0.349306,0.162511,-0.250923,-0.241196,0.395370,0.368996,-0.013297
0.475500,0.293208,0.187774,-0.282463,-0.461653,0.535146,0.436336,-0.176691
-0.061334,-0.567619,0.036890,0.002811,0.067444,-0.027903,-0.043457,0.234826
-0.546319,0.396447,0.270763,0.428235,0.242825,-0.311052,-0.537371,0.029464
0.249242,-0.093027,0.301901,-0.459026,-0.271167,0.367564,0.456900,0.000919
0.380011,-0.252325,0.144603,-0.281985,-0.309146,0.431592,0.398819,-0.061433
0.168729,0.344611,0.265090,-0.175249,-0.192157,0.190210,0.143720,-0.142722
0.017821,0.176895,0.392752,-0.069814,0.067536,-0.019701,0.016954,0.193890
-0.035412,-0.536589,-0.006357,0.030119,0.074854,-0.057564,-0.043294,0.044505
0.030399,-0.131278,0.156782,-0.055403,0.025121,-0.006408,0.039279,-0.061643
0.343939,-0.285512,0.028804,-0.303120,-0.309546,0.419516,0.408416,-0.043727
-0.650972,0.321216,0.637425,0.397454,0.447686,-0.497726,-0.603480,0.519743
-0.000494,0.360510,0.112442,0.007216,-0.084608,0.033593,-0.006776,-0.239717
0.376696,-0.205799,0.056235,-0.282272,-0.360052,0.440131,0.408733,-0.088074
0.440165,0.018784,0.199870,-0.205314,-0.456617,0.580619,0.355416,-0.040486
-0.412633,0.106268,0.185191,0.402795,0.036181,-0.036612,-0.494411,0.131608
0.397764,-0.136671,0.274436,-0.324026,-0.308646,0.449936,0.417817,0.022934
0.069227,0.359425,-0.021824,0.011068,-0.262142,0.180854,0.023325,-0.255827
-0.040541,-0.343969,0.020300,-0.026307,0.086459,-0.061765,-0.043889,0.140577
0.031502,-0.011770,0.107850,-0.036864,0.038327,-0.027958,0.002725,-0.073300
-0.762826,0.619585,0.739041,0.290847,0.544150,-0.614982,-0.635684,0.602556
-0.445378,0.134477,0.106319,0.481375,0.105774,-0.101157,-0.511746,0.171499
-0.070357,-0.240922,0.217116,0.060959,0.118435,-0.079632,-0.065876,0.151604
0.399047,0.031001,0.081336,-0.100410,-0.471652,0.554280,0.305915,-0.104179
-0.022401,0.134356,0.356948,-0.017339,0.099814,-0.071505,-0.050765,0.195986
-0.663823,0.600641,0.593101,0.025464,0.300811,-0.445744,-0.481547,0.339268
-0.595872,0.457846,0.495499,0.425878,0.308584,-0.395802,-0.564603,0.252316
