0.005575,-0.000845,0.406555,-0.006882,0.025576,-0.014059,0.010058,0.005613
-0.489842,0.552125,0.844763,0.378668,0.109571,-0.592243,-0.457727,0.449801
-0.917185,0.778497,1.059816,0.578489,0.360363,-0.334031,-0.757735,0.642916
-0.914175,0.790535,1.157631,0.593976,0.471750,-0.338215,-0.763932,0.705749
-0.304994,0.464959,0.253383,0.248357,-0.314515,-0.546021,-0.296823,0.254876
-0.000702,0.001287,0.538410,0.050832,0.078365,-0.004298,-0.016650,0.051719
-0.712359,0.664685,0.485223,0.413290,0.105727,-0.264180,-0.605335,0.448214
0.193459,-0.118328,-0.068234,-0.191142,-0.522206,0.043263,0.156334,-0.223656
-0.029618,0.023286,1.116255,0.092048,0.167639,0.013020,-0.041411,0.201198
0.010119,-0.006314,0.319227,0.017201,0.225425,0.003734,-0.020422,-0.069386
-0.110254,0.096102,0.619640,0.131621,0.027143,-0.038577,-0.110185,0.153769
-0.802345,0.725479,0.999013,0.458143,0.111641,-0.291396,-0.677145,0.551560
-0.413221,0.505833,0.219959,0.301913,-0.105403,-0.580538,-0.382123,0.182154
0.293361,-0.333569,0.826548,-0.570058,-0.347826,0.541700,0.269685,-0.101094
-0.216063,0.155821,0.885320,0.113334,0.077104,-0.090503,-0.176107,0.281036
-0.611363,0.630267,0.651282,0.451559,0.168222,-0.490559,-0.540962,0.331491
0.509937,-0.486003,0.420021,-0.608058,-0.475631,0.393345,0.431006,-0.330195
0.015089,-0.011576,0.344341,0.012596,-0.064435,-0.003620,0.004504,-0.080872
0.291373,-0.332595,0.581624,-0.570338,-0.334050,0.534935,0.264942,-0.128336
-0.094248,0.114985,0.522365,0.052515,-0.093657,-0.059916,-0.091318,0.080580
-0.605687,0.609518,0.183595,0.422669,0.148517,-0.472619,-0.502217,0.150000
0.120368,-0.062063,-0.239627,-0.101663,-0.316709,0.030377,0.095383,-0.198854
0.706709,-0.606814,-0.048551,-0.735756,-1.184614,0.399161,0.596681,-0.437302
0.509455,-0.485974,0.220052,-0.612300,-0.436712,0.385321,0.425832,-0.326317
0.433553,-0.438637,1.097812,-0.542251,-0.338677,0.399513,0.361438,-0.004049
0.058902,-0.036225,-0.033859,-0.082938,-0.197248,-0.018284,0.057440,-0.209790
0.019196,-0.013501,0.203458,0.020407,0.002345,-0.022818,0.007579,-0.077810
0.011199,0.008304,0.295991,0.010509,0.095085,-0.026469,-0.000503,-0.050321
-0.565993,0.607607,-0.021337,0.405476,-0.016895,-0.483552,-0.481759,0.190760
0.031496,-0.017236,0.145429,-0.024232,0.070339,-0.028885,0.025073,-0.190901
0.243712,-0.323317,0.990027,-0.561653,-0.435084,0.545338,0.239620,-0.014749
0.057168,-0.029705,0.065682,-0.056806,-0.059067,-0.002825,0.032792,-0.028940
0.135730,-0.089675,0.358450,-0.132099,-0.302175,0.061248,0.098049,-0.149374
0.035172,-0.032012,0.202658,-0.012843,0.077670,0.015364,0.008671,-0.135914
-0.713101,0.678500,0.619785,0.522292,0.223033,-0.472794,-0.607867,0.451604
-0.738255,0.691437,1.611994,0.571164,0.506036,-0.479714,-0.622744,0.764502
-0.004448,0.012946,0.438384,0.035965,0.218658,-0.028851,-0.010835,-0.012191
-0.882936,0.771249,0.784368,0.571370,0.393862,-0.343808,-0.746027,0.653368
0.026309,-0.012012,0.157001,0.001131,0.117963,0.010488,-0.003688,-0.005227
0.024326,-0.010880,0.356288,-0.035509,-0.037158,0.021586,-0.002570,-0.021945
-0.142702,0.084996,0.598543,0.135074,-0.095024,-0.025617,-0.122045,0.043667
-0.009896,0.012961,0.484498,0.010576,0.080437,-0.025964,-0.013293,-0.027043
0.556538,-0.487178,0.530577,-0.583101,-0.605355,0.223776,0.443757,-0.192292
-0.060673,0.047510,1.173588,0.042966,0.091505,-0.023856,-0.067749,0.311496
-0.645326,0.633807,0.441288,0.471484,0.189155,-0.469387,-0.541136,0.289341
0.150353,-0.101441,0.779456,-0.128934,-0.344305,0.110589,0.102739,-0.064556
0.668389,-0.572184,0.303781,-0.679523,-0.862508,0.343394,0.547511,-0.300252
0.493452,-0.475584,0.708156,-0.588395,-0.415109,0.399654,0.416994,-0.198733
0.035964,-0.018423,0.241290,-0.031699,-0.014218,0.020605,0.005199,-0.083401

0.005347,-0.000813,0.221353,-0.006342,0.023680,-0.012582,0.009210,0.004463
-0.446995,0.487973,0.519111,0.317219,0.074110,-0.522947,-0.418503,0.388062
-0.717762,0.615846,0.578320,0.512073,0.314676,-0.315829,-0.625414,0.470520
-0.716190,0.622061,0.605192,0.523025,0.400924,-0.319041,-0.628212,0.500168
