-0.080690,0.026549,-0.116745,-0.092474,-0.117811
-0.113519,0.022966,-0.103596,-0.159427,-0.123729
-0.100647,0.026919,-0.109429,-0.134030,-0.107363
-0.106346,0.068597,-0.139861,-0.153375,-0.037731
-0.105911,-0.038629,-0.079271,-0.088090,-0.059050
-0.087450,-0.020219,-0.081823,-0.057800,-0.004053
-0.101708,-0.025670,-0.069164,-0.100409,-0.053359
-0.118364,0.022632,-0.105672,-0.156297,-0.082150
-0.106721,0.060722,-0.130928,-0.159954,-0.096002
-0.121105,0.042963,-0.118240,-0.187109,-0.131175
-0.108451,0.020224,-0.100433,-0.148982,-0.125178
-0.102226,-0.006262,-0.099745,-0.100376,-0.074338
-0.117230,0.036556,-0.111335,-0.175631,-0.137168
-0.114198,0.034449,-0.115175,-0.153070,-0.061576
-0.086794,-0.003725,-0.099083,-0.080070,-0.089691
-0.098916,-0.000902,-0.103942,-0.097497,-0.063209
-0.098573,-0.021754,-0.089307,-0.081558,-0.044266
-0.119969,0.045807,-0.117491,-0.184865,-0.129739
-0.102232,-0.030250,-0.081948,-0.090413,-0.071455
-0.090916,-0.012299,-0.092031,-0.080723,-0.061147
-0.109337,0.069630,-0.137593,-0.169264,-0.079707
-0.104066,-0.034781,-0.076576,-0.092050,-0.074470
-0.113269,0.013107,-0.093520,-0.151684,-0.094116
-0.091844,-0.019314,-0.087067,-0.079125,-0.087270
-0.090147,0.006813,-0.100293,-0.079065,-0.001433
-0.089398,-0.052358,-0.065573,-0.049077,-0.056925
-0.102027,0.040349,-0.120245,-0.147556,-0.147242
-0.120083,0.066526,-0.133583,-0.191752,-0.093612
-0.100860,-0.062186,-0.058264,-0.071208,-0.065830
-0.108626,0.020981,-0.108382,-0.141468,-0.092023
-0.111767,-0.044581,-0.074109,-0.091503,-0.030302
-0.106473,0.009053,-0.102460,-0.116144,-0.024969
-0.094098,0.000232,-0.098545,-0.085404,-0.027457
-0.083281,0.013920,-0.107957,-0.088136,-0.100264
-0.107564,0.008186,-0.092467,-0.140569,-0.106468
-0.086990,-0.035541,-0.080001,-0.054660,-0.044412
-0.080854,-0.000968,-0.099174,-0.071160,-0.079209
-0.110501,0.035361,-0.109768,-0.159362,-0.097245
-0.117123,0.006274,-0.089978,-0.162005,-0.142098
-0.095385,-0.104985,-0.037879,-0.017226,-0.003383
-0.111698,0.034307,-0.111526,-0.164890,-0.136046
-0.100771,0.009472,-0.106593,-0.116347,-0.081817
-0.101464,-0.022741,-0.088354,-0.087221,-0.041483
-0.101604,-0.038958,-0.073933,-0.083948,-0.071625
-0.118184,0.035618,-0.110046,-0.175936,-0.137138
-0.111139,0.017359,-0.099447,-0.144884,-0.087418
-0.092962,0.042059,-0.124022,-0.116907,-0.071926
-0.109711,0.015525,-0.106482,-0.144356,-0.106114
-0.095804,0.006955,-0.098676,-0.108502,-0.104909

-0.039111,0.013842,-0.061046,-0.047669,-0.061273
-0.055475,0.011839,-0.057316,-0.079719,-0.061894
-0.049276,0.013880,-0.060523,-0.067205,-0.053715
-0.049439,0.036627,-0.075463,-0.082888,-0.019590
-0.048426,-0.020295,-0.040855,-0.045299,-0.028807
-0.040645,-0.010817,-0.044345,-0.031488,-0.002101
-0.049720,-0.013227,-0.038339,-0.050526,-0.026759
-0.054853,0.012104,-0.057178,-0.084438,-0.042617
-0.049585,0.032453,-0.070716,-0.086348,-0.049745
-0.059155,0.022135,-0.065345,-0.093268,-0.065604
-0.053029,0.010428,-0.055581,-0.074578,-0.062592
-0.046812,-0.003292,-0.051347,-0.051548,-0.036242
-0.057282,0.018839,-0.061564,-0.087637,-0.068567
-0.052976,0.018417,-0.062275,-0.082729,-0.031963
-0.042011,-0.001942,-0.051867,-0.041327,-0.046733
-0.045325,-0.000474,-0.053492,-0.050082,-0.030824
-0.045142,-0.011432,-0.046001,-0.041951,-0.021595
-0.058616,0.023596,-0.064934,-0.092140,-0.064906
-0.046774,-0.015898,-0.042232,-0.046474,-0.034840
-0.043977,-0.006408,-0.048191,-0.041673,-0.031907
-0.050800,0.037190,-0.074264,-0.091299,-0.041339
-0.047594,-0.018276,-0.039474,-0.047309,-0.036311
-0.055343,0.006755,-0.051771,-0.075930,-0.047171
-0.044409,-0.010065,-0.045609,-0.040847,-0.045488
-0.041922,0.003645,-0.054292,-0.043020,-0.000743
-0.043200,-0.027262,-0.034385,-0.025385,-0.029696
-0.049343,0.021020,-0.062850,-0.075680,-0.076520
