-0.006441,0.010115
-0.621204,0.177127
-0.767107,0.580145
0.130565,-0.252144
0.537377,0.274139
-0.394398,-0.088782
-0.586678,0.096876
-0.119995,0.445129
0.010498,-0.020011
0.130569,-0.398598
-0.035564,0.029179
-0.732703,0.508597
0.731978,-0.380977
-0.215719,0.562574
-0.708400,0.432594
-0.835837,0.551577
0.257910,0.787717
-0.654813,0.277773
-0.344470,0.968599
0.068047,-0.218299
0.044087,-0.170524
0.794480,-0.341666
0.405782,0.395840
-0.026801,0.051409
-0.888520,0.669820
0.037890,-0.118266
0.715421,-0.094187
0.623036,-0.025214
-0.726403,0.490220
-0.043409,0.320906
-0.619592,0.172322
0.152034,-0.304348
0.061195,-0.191113
0.004927,-0.022105
-0.038102,0.035279
0.022646,-0.083607
-0.877859,0.641911
0.048063,-0.059680
0.025792,-0.073307
-0.177115,0.467160
0.605901,0.042302
-0.022827,0.050143
0.029414,-0.079663
0.001518,-0.053733
-0.687239,0.378035
-0.831292,0.602193
0.008810,-0.013667
-0.061374,0.250962
-0.598714,0.129690

-0.005802,0.008770
-0.536862,0.142091
-0.633433,0.416552
0.111377,-0.191333
0.445436,0.111874
-0.358985,-0.071491
-0.511636,0.078599
-0.106902,0.357413
0.009112,-0.017212
0.113079,-0.330998
-0.030216,0.022038
-0.612111,0.374991
0.521643,-0.163333
-0.188329,0.376713
-0.596490,0.326446
-0.673908,0.404905
0.239719,0.272287
-0.560504,0.218603
-0.308908,0.558190
0.055378,-0.164369
0.036139,-0.128771
0.529990,-0.141861
0.360216,0.159613
-0.024254,0.044480
-0.701532,0.469919
0.032679,-0.101422
0.508185,-0.039754
0.487605,-0.010799
-0.608110,0.363659
-0.038263,0.265494
-0.535708,0.138342
0.128512,-0.229334
0.054192,-0.164355
0.004418,-0.019172
-0.032394,0.026633
0.020267,-0.072444
-0.696113,0.455446
0.042137,-0.045783
0.023036,-0.063573
-0.160588,0.328528
0.480486,0.018034
-0.020624,0.043393
0.026287,-0.069084
0.001318,-0.046220
-0.582549,0.290109
-0.671117,0.432622
0.007649,-0.011755
-0.054063,0.210631
-0.520513,0.104804

-0.025013,-0.005240
0.476516,-0.551987
0.652675,-0.740848
-0.233621,0.303475
-0.351128,0.410280
0.207049,-0.311653
0.418150,-0.514373
0.237372,-0.346317
-0.028700,-0.027196
-0.238262,0.291092
-0.034929,0.032112
0.623003,-0.694014
-0.469188,0.562261
0.234102,-0.311688
0.581301,-0.682265
0.695018,-0.768310
-0.126206,0.161287
0.518617,-0.606256
0.462676,-0.524602
-0.139506,0.191957
-0.143346,0.159978
-0.471545,0.568763
-0.255596,0.315097
0.026777,-0.048912
0.747285,-0.820764
-0.088685,0.049598
-0.418742,0.489590
-0.412298,0.478258
0.614529,-0.687158
0.128242,-0.240679
0.467385,-0.552207
-0.264961,0.324613
-0.126471,0.137119
-0.047164,0.009615
-0.029570,0.031080
-0.061291,0.052454
0.736622,-0.809999
-0.145372,0.181285
-0.072189,0.052522
0.188854,-0.208257
-0.377669,0.475396
0.000999,-0.036775
-0.082930,0.063224
-0.041733,-0.022965
0.566437,-0.639553
0.688664,-0.783693
-0.023579,-0.031526
0.123468,-0.225631
0.435771,-0.532590

-0.021433,-0.004705
0.410609,-0.452901
0.546887,-0.563384
-0.197504,0.260449
-0.274257,0.345368
0.179632,-0.274375
0.363924,-0.426762
0.204889,-0.301774
-0.023735,-0.024655
-0.184681,0.255365
-0.030756,0.028601
0.523214,-0.540315
-0.315525,0.457569
0.213261,-0.268076
0.495117,-0.531555
0.578542,-0.573966
-0.112445,0.140500
0.445447,-0.487235
0.412627,-0.424470
-0.116531,0.169817
-0.121398,0.141587
-0.305113,0.465397
-0.215984,0.268580
0.023038,-0.043955
0.611844,-0.599907
-0.072104,0.044929
-0.284225,0.409903
-0.304309,0.396057
0.517030,-0.536504
0.109675,-0.214153
0.403446,-0.453067
-0.220636,0.277507
-0.103393,0.122774
-0.040049,0.008642
-0.026079,0.027678
-0.051354,0.047185
0.605259,-0.594675
-0.127877,0.158371
-0.060609,0.047201
0.174443,-0.181076
-0.279848,0.395557
0.000863,-0.032991
-0.069639,0.056754
-0.034446,-0.020806
0.480742,-0.509026
0.573716,-0.582834
-0.019521,-0.028579
0.105244,-0.201259
0.378724,-0.439151

