-0.089813,-0.063156,-0.396290,0.146418,-0.040332,-0.061701,0.158042,0.247954,0.266102,-0.236693
-0.082746,-0.028282,-0.338369,0.133375,0.005449,-0.066098,0.183031,0.156278,0.268392,-0.266997
-0.040868,-0.017005,-0.345927,0.140909,-0.012496,-0.099240,0.259060,0.082872,0.264118,-0.288671
-0.095504,-0.032294,-0.376436,0.112796,0.000214,-0.069927,0.195149,0.212088,0.252875,-0.254624
-0.023898,-0.036427,-0.327150,0.146414,-0.039827,-0.116983,0.230301,0.111079,0.296384,-0.293650
-0.030636,-0.053517,-0.359715,0.188217,-0.064626,-0.097077,0.211812,0.124233,0.288078,-0.272694
-0.183299,-0.049928,-0.422362,0.132547,0.028457,0.021296,0.079115,0.323714,0.222155,-0.191316
-0.115996,-0.041497,-0.352707,0.101586,0.013990,-0.050247,0.139159,0.254530,0.263399,-0.244655
-0.170058,-0.051013,-0.410291,0.120696,0.022587,0.002219,0.090038,0.325847,0.233029,-0.201167
-0.111982,-0.027832,-0.353111,0.083827,0.027116,-0.060378,0.168069,0.236129,0.256976,-0.254741
-0.147115,-0.055185,-0.398172,0.144721,0.005202,-0.006067,0.101885,0.280881,0.241314,-0.210165
-0.066080,-0.046345,-0.367620,0.159853,-0.033470,-0.072265,0.187820,0.165277,0.270722,-0.259583
-0.134188,-0.025199,-0.376162,0.097594,0.037721,-0.032657,0.153052,0.241861,0.241157,-0.239504
-0.183063,-0.061998,-0.458392,0.175056,0.005050,0.038676,0.074858,0.316558,0.210957,-0.172807
-0.066048,-0.064423,-0.396244,0.217590,-0.064953,-0.055893,0.173864,0.163838,0.267139,-0.239323
-0.215954,-0.060771,-0.465588,0.146922,0.029156,0.056619,0.046685,0.371070,0.202006,-0.159060
-0.038480,-0.021573,-0.346271,0.137165,-0.019146,-0.105122,0.250188,0.100374,0.273174,-0.290340
-0.127580,0.000370,-0.372092,0.058861,0.063489,-0.056477,0.214576,0.210779,0.226897,-0.258692
-0.155531,-0.056052,-0.405427,0.132481,0.010592,-0.000795,0.096725,0.298920,0.236832,-0.205233
-0.077457,-0.031173,-0.378228,0.145602,-0.011214,-0.065207,0.202578,0.159115,0.255675,-0.259676
-0.070124,0.010815,-0.333001,0.076927,0.044769,-0.096350,0.266497,0.105787,0.250639,-0.296806
-0.123717,-0.041299,-0.372195,0.123472,0.012824,-0.033035,0.135254,0.243506,0.252198,-0.235040
-0.156981,-0.044353,-0.392102,0.114242,0.026792,-0.007250,0.104075,0.293073,0.238404,-0.215317
-0.134897,-0.021096,-0.381356,0.124569,0.037613,-0.019787,0.159357,0.205893,0.230204,-0.235827
-0.035046,-0.031710,-0.346454,0.141083,-0.033917,-0.114439,0.245636,0.123743,0.280402,-0.286888
-0.156143,-0.047891,-0.406450,0.130371,0.017832,-0.003609,0.106225,0.293366,0.234370,-0.208295
-0.161989,-0.058876,-0.408529,0.118441,0.011142,-0.005205,0.090331,0.330486,0.238996,-0.202858
-0.124884,-0.044436,-0.373093,0.114503,0.010755,-0.037242,0.133009,0.260888,0.254237,-0.234277
-0.142681,-0.017880,-0.381800,0.111650,0.046484,-0.019001,0.155599,0.220771,0.228866,-0.235609
-0.157771,-0.051913,-0.418424,0.121479,0.015452,-0.004061,0.107711,0.309232,0.231944,-0.203791
-0.189433,-0.060355,-0.435558,0.115624,0.020805,0.015795,0.070603,0.369875,0.225097,-0.184601
-0.170205,-0.043637,-0.418390,0.125370,0.029738,0.009270,0.103587,0.299786,0.222871,-0.201370
-0.019237,-0.038609,-0.354390,0.178330,-0.054622,-0.106901,0.247527,0.082707,0.280815,-0.285350
-0.138230,-0.061539,-0.423572,0.155240,-0.016772,-0.018358,0.115277,0.295919,0.243739,-0.207718
-0.192408,-0.058634,-0.437554,0.126349,0.024915,0.029111,0.067436,0.350222,0.217973,-0.180753
