-0.286984,-0.104182,0.104976,0.181800,0.161041,-0.180892,-0.359714,0.478178
-0.347626,-0.149818,0.065723,0.341450,0.112453,-0.168731,-0.428804,0.514820
-0.318499,-0.129671,0.079782,0.294764,0.123011,-0.165476,-0.380772,0.489591
-0.339801,-0.147810,0.101570,0.392190,0.118648,-0.156224,-0.403582,0.558660
-0.280959,-0.165878,0.079728,0.274874,0.074171,-0.132856,-0.324429,0.474473
-0.219986,-0.127519,0.089689,0.273228,0.048003,-0.105401,-0.191517,0.387250
-0.257059,-0.134005,0.064702,0.320930,0.041914,-0.111646,-0.239729,0.382352
-0.349693,-0.170151,0.073769,0.382930,0.095433,-0.156073,-0.430965,0.543014
-0.353749,-0.142663,0.091140,0.350757,0.138996,-0.177074,-0.446751,0.554980
-0.382090,-0.156589,0.065728,0.384819,0.128356,-0.177950,-0.487988,0.562965
-0.334166,-0.141041,0.066503,0.318074,0.113226,-0.167668,-0.405709,0.493803
-0.294847,-0.153993,0.086616,0.266417,0.099440,-0.154555,-0.358490,0.499732
-0.370075,-0.152187,0.066985,0.358942,0.128536,-0.178562,-0.472780,0.543103
-0.337759,-0.158943,0.083394,0.387235,0.096766,-0.150342,-0.400789,0.531154
-0.266034,-0.117410,0.097317,0.202030,0.121924,-0.156832,-0.311972,0.447138
-0.282565,-0.140755,0.091811,0.265894,0.099090,-0.149228,-0.328946,0.479597
-0.261662,-0.146304,0.087283,0.266210,0.074469,-0.131470,-0.284783,0.450101
-0.375152,-0.153073,0.066560,0.381046,0.124190,-0.178289,-0.475427,0.550326
-0.273019,-0.148267,0.078970,0.262852,0.078483,-0.137295,-0.307936,0.448257
-0.261928,-0.127999,0.094855,0.242274,0.100278,-0.136997,-0.286823,0.438533
-0.356330,-0.143113,0.089846,0.382826,0.128904,-0.171559,-0.438338,0.558376
-0.273852,-0.151578,0.074528,0.268839,0.072579,-0.135152,-0.306905,0.443139
-0.331245,-0.151698,0.064174,0.368867,0.086588,-0.146394,-0.379877,0.485109
-0.267551,-0.133300,0.087981,0.216395,0.104766,-0.149384,-0.311715,0.446417
-0.237380,-0.122006,0.095332,0.305392,0.059986,-0.113048,-0.216652,0.409924
-0.227798,-0.137742,0.080334,0.204327,0.063877,-0.123699,-0.232949,0.395467
-0.349148,-0.131019,0.088157,0.275271,0.163283,-0.192017,-0.462329,0.536190
-0.386855,-0.158196,0.081916,0.424896,0.132358,-0.171131,-0.486538,0.587727
